id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,category_name
3qNtGvCC1tgeZFK9ClBz4k,Napule Canta E More,0.429,0.6,174349,0.781,0.000188,7.0,0.22,-8.399,0.0,0.109,106.295,4.0,0.847,47,relax
24vNw0Z0srb4zYXwrakw8E,"Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man)",0.199,0.826,216133,0.566,0.0,10.0,0.356,-10.747,0.0,0.311,99.131,4.0,0.655,70,active
7MbfrPIsgFDVJifA7p7Evk,On My Knees - Adriatique Remix,0.0117,0.65,452000,0.624,0.319,1.0,0.11,-8.828,1.0,0.0292,119.992,4.0,0.309,55,active
4blmNPKr7Nkfaj6GDAKU5P,Graceland,0.22,0.786,405213,0.609,0.9,0.0,0.0999,-16.771,1.0,0.0466,117.983,4.0,0.379,40,active
2wb2kUsNMmqzZaDQtxXZ9C,"She's Fine, She's Mine",0.704,0.626,192999,0.681,0.0588,9.0,0.362,-6.466,1.0,0.0398,77.644,4.0,0.777,53,active
1wMvP4KuZOcA3kum0TE6x6,Sen Istersin,0.753,0.782,203400,0.343,0.00577,2.0,0.0844,-16.165,1.0,0.0601,99.97,4.0,0.501,54,relax
56PGNYfo42PMGLxkHEDnzE,Rain Downpour,0.00266,0.212,182000,0.991,0.951,8.0,0.399,-10.14,1.0,0.0879,63.498,4.0,1e-05,57,relax
0CBLqVCOalzlHumLvX0IEd,All Is Calm,0.879,0.637,75520,0.038,0.855,8.0,0.104,-16.13,1.0,0.0951,128.607,4.0,0.357,62,relax
3S68RFe1lsdCdTMPIMJM3X,Cash In Cash Out,0.00721,0.877,216135,0.56,1.45e-06,7.0,0.0839,-3.751,1.0,0.0596,119.971,4.0,0.154,76,active
2JwwQ2I8X3BY16FI5gU73N,Dead and Cold - slowed + reverb,0.882,0.665,105600,0.417,1.54e-06,11.0,0.112,-17.467,0.0,0.673,83.854,5.0,0.51,50,relax
3caqSbL4x6qyteDy6H4uor,Sleeping To Thunder,0.833,0.198,159388,0.834,0.945,8.0,0.316,-25.759,1.0,0.07,112.998,4.0,0.0165,65,relax
5fVw7TjMRqG183RyPIUoba,"6 Pezzi, P. 44: No. 6. Internmezzo-serenata",0.991,0.273,146866,0.00735,0.936,9.0,0.0861,-32.622,1.0,0.0375,82.504,3.0,0.076,61,relax
4rl9BtI2ieHybBIVbjf1tG,Stoplight,0.124,0.693,169691,0.324,0.874,4.0,0.804,-11.775,0.0,0.077,89.02,4.0,0.238,45,active
0qLbSqEgFtyLOp1epIw1fa,Small Waves Hitting Beach,0.389,0.38,277714,0.958,1.84e-05,10.0,0.977,-22.988,0.0,0.464,88.252,4.0,0.0102,46,relax
5KbhvaeqKIB2bZcJMyfezl,Hold Me Closer - Joel Corry Remix,0.0173,0.642,248594,0.887,5.75e-05,0.0,0.246,-5.439,1.0,0.0416,125.994,4.0,0.117,67,active
2Ud0BKOtLvXRFXXE6ikCKn,Sonnambulismo,0.994,0.224,206000,0.0138,0.904,10.0,0.105,-30.011,0.0,0.0367,60.584,4.0,0.0863,43,active
3koJNxD08Sso6Wl4GOFJB1,Valzer,0.992,0.264,171666,0.0516,0.894,4.0,0.0908,-24.887,1.0,0.0433,70.802,3.0,0.0782,35,relax
3EcrZOYXed9rQb9Y9SN8fX,Ripples of a Stream,0.993,0.574,121806,0.0028,0.901,6.0,0.0959,-27.31,0.0,0.057,59.846,4.0,0.58,59,relax
1zsPaEkglFvxjAhrM8yhpr,Hey Mor,0.00302,0.901,196600,0.589,0.000237,1.0,0.0992,-6.713,0.0,0.289,98.002,4.0,0.399,91,active
7mS1QFR4914xDutXZCWqvW,Modern Mysteries,0.988,0.291,156354,0.0296,0.897,5.0,0.104,-27.526,1.0,0.041,130.341,3.0,0.0668,47,active
63XetbuuKLMyjIaVdZtFP1,WHERE DOES YOUR SPIRIT GO?,0.557,0.363,201183,0.373,0.0,2.0,0.14,-6.93,1.0,0.0461,81.06,5.0,0.341,71,active
5qMq8ITRVuTwqd2pDL0gff,<maybe> it's my fault,0.00079,0.442,159516,0.83,2.46e-05,6.0,0.0887,-12.976,1.0,0.0376,154.029,4.0,0.538,59,active
0PKLw91MArY8GTDL6wuow2,Song from a Secret Garden (Arr. Niu Niu for Flute and Piano),0.984,0.255,237906,0.061,0.902,0.0,0.0882,-21.643,0.0,0.0418,132.135,4.0,0.0633,37,relax
36S4cmtCiqFx3ywMpfSBDT,"Cairo, IL",0.782,0.61,179306,0.291,0.00174,11.0,0.101,-10.621,1.0,0.0271,100.052,4.0,0.303,52,relax
2zpWbK58RhiLysM201bT3W,Walk Away,0.0493,0.745,203680,0.715,0.0,9.0,0.228,-6.613,1.0,0.0383,105.007,4.0,0.876,58,relax
0HOrDVS349XFcpCYsO2hAP,You Ain't Seen Nothing Yet,0.000146,0.475,234866,0.439,0.000277,11.0,0.223,-15.039,0.0,0.0427,118.392,4.0,0.76,74,relax
1GwNF0VSW51XuLCyyj2HON,Nature's Calling,0.955,0.372,115618,0.141,0.067,4.0,0.0939,-22.058,1.0,0.0346,81.753,5.0,0.188,51,relax
2YvRP8nDOlYxZ7HxQb7vve,In my blue world,0.991,0.649,143406,0.0882,0.919,9.0,0.113,-20.486,1.0,0.0659,63.137,4.0,0.0721,60,relax
1PMMDeHkTvLZBQiZU860BU,Something In The Air Between Us,0.925,0.591,252560,0.242,4.91e-05,3.0,0.0953,-12.615,0.0,0.0295,115.806,4.0,0.199,50,active
5a0nC0tGDJBpGMZu3PeekY,3 Pieces for cello and piano: No. 1. Modere,0.988,0.164,157066,0.0185,0.888,3.0,0.0801,-30.778,0.0,0.0412,86.65,4.0,0.078,52,relax
4IoYz8XqqdowINzfRrFnhi,You Found Me,0.0187,0.338,241853,0.803,0.0,8.0,0.136,-5.412,0.0,0.0413,151.994,4.0,0.4,76,active
4fouWK6XVHhzl78KzQ1UjL,abcdefu,0.299,0.695,168601,0.54,0.0,4.0,0.367,-5.692,1.0,0.0493,121.932,4.0,0.415,85,relax
08CEcXp5nqHcv4d72cGJW3,After Dark Ram,0.986,0.197,163000,0.00646,0.949,8.0,0.0725,-39.597,1.0,0.0323,69.673,4.0,0.125,63,active
2vPeFaECZD3zK4rY3cdweX,Moreno,0.992,0.17,147034,0.00377,0.943,1.0,0.107,-32.37,1.0,0.0454,68.049,3.0,0.0953,66,relax
2gg0FkItWeuQMJoz5fxSSH,Hayal Edemezsin - Akustik,0.731,0.396,190264,0.412,2.08e-05,9.0,0.341,-8.3,0.0,0.0329,136.617,4.0,0.352,48,relax
5inCyrdFWZw1z0uUeH8vrD,Good Life (Remastered),0.000943,0.65,196363,0.921,0.619,4.0,0.0588,-3.711,0.0,0.0563,120.943,4.0,0.77,9,relax
3uHWdehoLyQZJECjiTI4a6,Down,0.694,0.639,184984,0.442,0.0,6.0,0.0883,-9.025,1.0,0.0501,80.029,4.0,0.278,61,relax
4mMko843hioNwMQs3MjPaN,Bu Ne Cüret,0.269,0.748,280986,0.524,0.0,11.0,0.103,-10.484,0.0,0.377,81.013,4.0,0.565,43,active
4ZENyHPV9zAhWRh8JlwqH8,Mujeres Internacionales - Remix,0.165,0.671,223080,0.833,0.0,10.0,0.894,-3.767,0.0,0.0412,168.06,4.0,0.97,0,relax
25zlnOAzbVoOzIeXSvQFf1,Got It On Me,0.00815,0.688,164579,0.647,1.65e-05,2.0,0.095,-7.258,1.0,0.19,88.834,4.0,0.195,78,active
7fcgisGFCr4mfbfNSztr84,Viva La Vida,0.113,0.489,241426,0.615,4.41e-06,5.0,0.156,-7.185,0.0,0.0286,138.008,4.0,0.456,61,relax
16Aoy96Xo1Y1xnNW5Q0rnu,Cedar Forest,0.982,0.082,144937,0.0395,0.982,0.0,0.0875,-30.103,1.0,0.0371,81.691,4.0,0.0729,52,relax
1v3uqT4bpRaHLfxtHJgQwL,Home Again,0.0078,0.776,358911,0.501,0.646,9.0,0.0744,-6.904,0.0,0.057,123.028,4.0,0.636,38,active
6LtPIXlIzPOTF8vTecYjRe,Bleeding Love,0.192,0.635,262693,0.647,0.0,5.0,0.154,-5.864,1.0,0.0366,104.058,4.0,0.201,67,active
3ZYGUrQ8qZiHv8FAaJ72Uo,Calico Skies - 2020 Remaster,0.859,0.545,152013,0.105,0.000425,1.0,0.0958,-17.236,1.0,0.0432,86.642,4.0,0.514,54,relax
0B9WNXvQaWkSr4AurSSqyA,Of Of - First Version,0.405,0.763,204426,0.883,5.03e-05,10.0,0.309,-7.171,0.0,0.0444,125.98,4.0,0.848,54,active
2HiEJnTMam9v7sybIZC5SL,Bésame Morenita,0.516,0.694,165520,0.517,3e-06,9.0,0.0819,-6.687,1.0,0.0492,184.14,4.0,0.931,59,relax
4mGrWfDISjNjgeQnH1B8IE,Primera Cita,0.607,0.544,186455,0.396,6.17e-05,10.0,0.0969,-7.804,1.0,0.0637,157.939,3.0,0.502,85,active
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,0.707,0.718,221407,0.467,6.92e-05,2.0,0.126,-9.66,1.0,0.0398,95.96,3.0,0.396,89,relax
4k9EkhkFZY8Bk41Qi0Ob7P,The Choice Is Yours (Revisited),0.0336,0.867,243200,0.679,1.59e-06,10.0,0.0742,-12.028,0.0,0.207,101.293,4.0,0.68,63,active
0GL2DIZoRorbVbsRejFCaW,One Of A Kind,0.00224,0.804,138725,0.962,0.886,0.0,0.0777,-6.81,1.0,0.0487,125.011,4.0,0.432,50,active
5LuIRsHiCp81kisjIs1JXh,Cori,0.897,0.629,135809,0.207,0.903,9.0,0.196,-16.687,0.0,0.0365,141.995,4.0,0.209,52,active
4Q1E3fx7cvPHZUflFBaxz0,Dağ,0.0336,0.561,168837,0.6,0.0,10.0,0.335,-8.951,0.0,0.0763,77.988,4.0,0.722,51,active
7h3qMzTqcJdM4Y6uqK9aoZ,Talking To Myself,0.517,0.715,131000,0.679,0.0,11.0,0.121,-5.263,1.0,0.0778,120.114,4.0,0.438,61,active
2RnJD2mTBxqvHcqmXk1n9c,Let's Fall In Love,0.93,0.512,184720,0.229,0.0,8.0,0.0955,-11.569,1.0,0.0411,95.571,4.0,0.478,51,active
1Xvy3NhRnObNYxuKVsabDL,Soul's Matter,0.183,0.786,222857,0.813,0.9,10.0,0.109,-8.979,0.0,0.0553,125.988,4.0,0.302,44,active
4TOIdyhxz1xgAlrrz2HHhT,Inner City Life - Radio Edit,0.00286,0.301,231973,0.645,0.0283,9.0,0.0588,-12.35,0.0,0.0801,154.646,4.0,0.0612,46,active
3ImBzD4JPEAaRSeldVAIyL,Yıldızlar,0.577,0.808,255001,0.581,0.000212,11.0,0.211,-9.497,0.0,0.0322,124.007,4.0,0.722,51,active
2WId1YWr5MC60ShUrE5dzl,Neko (feat Kotoe),0.00157,0.78,273523,0.608,0.892,4.0,0.0795,-11.88,0.0,0.042,116.001,4.0,0.0396,42,active
2IzV2SPZQLadtA46ni3ICq,Berlin,0.18,0.796,246061,0.766,1.53e-06,1.0,0.164,-4.237,1.0,0.0422,121.008,4.0,0.846,72,active
6RQ8mdBo0C55pJiswu2c1k,Tek Derdim,0.429,0.677,221000,0.582,6.36e-06,2.0,0.137,-7.6,0.0,0.105,150.034,4.0,0.468,18,relax
3UgBLWFgadLahNGxTDYG2d,Kabahat Bende,0.435,0.572,206700,0.718,0.0,11.0,0.112,-5.772,0.0,0.0558,79.838,4.0,0.874,57,relax
6cKWhWPMqbdO2W85ErvbtG,SO DUMB,0.0505,0.724,237677,0.545,0.854,2.0,0.101,-5.33,1.0,0.0499,148.042,4.0,0.732,38,active
5xHFQvcmStd8e53BgXChlD,See You,0.0828,0.778,283953,0.83,0.118,9.0,0.112,-6.061,1.0,0.143,129.035,4.0,0.773,56,relax
3UBs5vbUJxdytlwqvLLhF5,Yandı Gönlüm,0.74,0.662,180956,0.623,0.0,3.0,0.132,-7.163,0.0,0.0401,92.013,4.0,0.592,41,active
2CEQvZ6QVGgsBmSb6EB1F2,No More (Family Shit),0.00853,0.435,179539,0.817,0.0,1.0,0.118,-6.619,1.0,0.411,166.575,5.0,0.555,26,relax
4NGwhkwJzROYFJKNFmFHus,The Captain,0.173,0.691,192000,0.873,0.872,7.0,0.118,-10.123,1.0,0.0484,135.017,4.0,0.183,60,active
4gOgQTv9RYYFZ1uQNnlk3q,Vibe (If I Back It Up),0.0635,0.754,83940,0.568,0.00932,10.0,0.118,-8.719,1.0,0.344,159.947,4.0,0.175,57,active
1RhL5PGWaiYXwVmqOpj0Nm,Afrique Victime,0.0488,0.263,445816,0.872,0.12,5.0,0.329,-6.426,1.0,0.161,105.98,4.0,0.382,37,relax
24gEf9r2dDBoWNZwN4lOss,Reflections - il:lo Remix,0.464,0.645,360494,0.711,0.805,9.0,0.0879,-11.289,0.0,0.0374,117.997,4.0,0.0393,51,relax
50x1Ic8CaXkYNvjmxe3WXy,Those Eyes,0.695,0.593,220750,0.352,2.22e-05,4.0,0.3,-8.296,1.0,0.0284,119.988,3.0,0.226,92,active
6glvSyTo1y4WLtX0mnDq83,Gamzedeyim Deva Bulmam,0.036,0.465,316800,0.436,0.378,4.0,0.141,-10.541,0.0,0.0289,125.047,4.0,0.268,69,relax
35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,0.252,0.575,230093,0.786,0.0,9.0,0.159,-4.353,1.0,0.0296,96.102,4.0,0.518,76,active
50juFT8u0XDZQ5HO5khhlC,Eldorado,0.02,0.79,381639,0.697,0.692,2.0,0.0636,-6.623,1.0,0.0576,122.007,4.0,0.187,49,active
72iyEnh9p6PoyJoEnAJDjO,DEMONS IN MY SOUL,0.0249,0.765,120593,0.428,0.92,2.0,0.297,-2.789,1.0,0.0492,100.006,4.0,0.422,81,active
0F2EfwO1fqJny1r0ceh0UJ,Karadır Kaşların,0.41,0.704,175728,0.543,0.727,2.0,0.116,-14.525,1.0,0.0473,106.173,4.0,0.779,21,relax
0GHgz3tMckGO3PUieW1VUg,Wet Streets,0.122,0.185,152033,1.0,0.949,2.0,0.787,-12.104,0.0,0.048,87.827,3.0,1e-05,53,relax
14yHhOIZ8rAqndAeHFpipF,Kovala,0.192,0.765,124800,0.633,3.4e-06,10.0,0.14,-8.623,0.0,0.0503,125.057,4.0,0.545,27,relax
0MH7sKCOu2bk8RSbC6GAP7,Ağlattın,0.602,0.706,180200,0.459,0.0,1.0,0.166,-9.419,0.0,0.0489,140.021,4.0,0.531,50,active
2tJuFH2XmBlwP64I2uEUiJ,Come again,0.994,0.466,141169,0.172,0.925,9.0,0.103,-22.255,1.0,0.0373,115.476,3.0,0.368,39,active
5wM6LOw2U6XeIFHfsgI6wU,Love You Back,0.00454,0.511,214103,0.718,9.61e-05,11.0,0.0913,-7.46,1.0,0.0367,106.016,4.0,0.274,60,active
4UhMvTR5tHf2ecfoz0KV92,Self-Destruction,0.00372,0.423,146176,0.975,0.0,7.0,0.346,-5.21,1.0,0.397,172.046,4.0,0.387,69,active
2VjOTvl50tscmc0RDjPdr2,UK Rap,0.339,0.92,198026,0.682,2.08e-06,1.0,0.112,-4.82,1.0,0.368,140.071,4.0,0.697,85,active
3tKtvdq8ljuxOsXvlhL0sc,Lead Pipe,0.000121,0.421,179920,0.963,0.0,9.0,0.121,-2.976,1.0,0.0502,125.239,4.0,0.679,60,active
6qv84G0V4Bkgijp6dgZBAs,Painter,0.403,0.792,203428,0.528,0.37,2.0,0.232,-7.973,0.0,0.0417,104.993,4.0,0.104,53,active
7Jcr9ikqAof1G8KnqsXy9n,CASUALTY,0.00219,0.513,158081,0.916,0.00113,4.0,0.338,-3.191,0.0,0.0987,96.095,4.0,0.474,52,active
6oe2HcrgnNU66Eyq8BY45Z,Infra-Red,0.00115,0.568,230933,0.907,0.0,5.0,0.0982,-4.641,0.0,0.0488,112.037,4.0,0.337,60,active
1YA0CPP1wdPaX5aTLPnHet,Hay Hay,0.0919,0.644,218264,0.835,0.0,1.0,0.0891,-7.773,0.0,0.0367,150.076,4.0,0.675,59,active
20Q7fB2oTV89FxFz7I3oVg,Woven,0.9,0.508,297500,0.181,0.92,11.0,0.086,-21.304,0.0,0.04,119.996,4.0,0.0782,36,relax
2beD5W9IkefQ04IO39XF7w,My wrist (with Young Thug),0.0042,0.784,190133,0.616,0.00592,0.0,0.256,-7.159,1.0,0.0927,137.019,4.0,0.291,79,relax
6Ga13rEk1zIqpMxEV5kEJs,Terk Edilmiş Şehirler - Akustik,0.725,0.386,188066,0.378,0.000291,11.0,0.148,-11.673,0.0,0.0363,128.949,4.0,0.314,50,relax
526fD9LiAEi3KKvhhYfWmm,What You Wanna Try,0.0656,0.878,159242,0.577,0.0,2.0,0.0867,-5.925,1.0,0.0541,99.031,4.0,0.498,70,active
3hbIYwZdRwBuBdXwKfwOg6,Geliyorum Yanına,0.0917,0.748,168435,0.903,0.0,5.0,0.305,-4.05,0.0,0.0334,126.048,4.0,0.65,52,active
6qBFSepqLCuh5tehehc1bd,Like I Want You,0.759,0.678,260776,0.355,7.06e-05,10.0,0.114,-7.757,0.0,0.0627,119.772,3.0,0.438,79,active
5o5akY9xnEk6lpMkD8RwD9,Teacher's Pet,0.27,0.686,241893,0.794,2.25e-05,7.0,0.125,-6.136,0.0,0.0385,140.952,3.0,0.532,76,relax
4klOGFqYxDPRj7Q0mShllc,Yanagi Ni Kaze - rework,0.297,0.597,274572,0.645,0.874,1.0,0.192,-10.563,0.0,0.0319,99.97,3.0,0.219,37,relax
3OvP7mNTZpwzO6AiKHh3AQ,John Wick,0.0127,0.687,181855,0.736,0.834,4.0,0.101,-9.349,0.0,0.0762,194.01,4.0,0.316,24,relax
3HFBqhotJeEKHJzMEW31jZ,Change,0.83,0.633,295454,0.161,9.9e-05,10.0,0.263,-12.892,1.0,0.0613,132.57,4.0,0.546,63,relax
2gam98EZKrF9XuOkU13ApN,Promiscuous,0.0569,0.808,242293,0.97,6.13e-05,10.0,0.154,-6.098,0.0,0.0506,114.328,4.0,0.868,86,relax
5dzHlLBWdxdQySpvZLHcu9,Nobody To Love,0.000502,0.516,189666,0.908,1.62e-05,8.0,0.198,-3.312,1.0,0.0372,87.508,4.0,0.23,50,active
69Is1lNX7KGNvXgrtKDzIW,Beyaz,0.616,0.648,194720,0.665,0.0,9.0,0.0992,-6.053,0.0,0.0397,89.963,4.0,0.589,62,active
1M54nLzTxoQFjC0g8H11Bk,Would You Lie,0.155,0.575,214647,0.867,0.0,10.0,0.325,-5.16,1.0,0.0481,104.072,4.0,0.405,58,active
3fxig0l80Eog82JLirRT1N,(If It) Hurts Just a Little,0.445,0.802,233760,0.538,1.27e-06,2.0,0.0468,-7.581,0.0,0.0467,111.537,4.0,0.797,39,active
728JngBHRkfNMMwvAbOxLo,Blue Skies,0.993,0.643,118000,0.123,0.943,9.0,0.0994,-30.484,0.0,0.0519,123.983,4.0,0.262,50,relax
65tX8MBdsnTiwy9UoIPHzr,WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1,0.15,0.604,164629,0.601,0.000579,2.0,0.168,-7.887,0.0,0.0628,139.88,4.0,0.156,84,relax
4S6fv0puLCsfYjyBTPDb9k,Helium,0.551,0.42,252320,0.396,0.0,4.0,0.0708,-6.678,1.0,0.0296,136.849,4.0,0.132,71,active
1kKvcinRJW5ci22gnTYNq6,Don't Go Lose It Baby,0.0848,0.712,413560,0.95,4.62e-05,10.0,0.213,-4.28,0.0,0.0429,116.036,4.0,0.921,41,active
1Z9LBRj8lhzTOmf4nBo7tl,Bir Kış Sabahı,0.0131,0.616,216879,0.734,6.28e-06,2.0,0.148,-4.869,1.0,0.041,119.809,4.0,0.489,60,active
1javLzBHyEKJJrG3s6FHaM,Little Things,0.0836,0.843,204600,0.78,0.00086,6.0,0.0819,-7.182,0.0,0.212,134.962,4.0,0.652,79,relax
59CfNbkERJ3NoTXDvoURjj,Boyfriend,0.232,0.345,153000,0.612,0.0,7.0,0.194,-6.543,0.0,0.0608,179.773,3.0,0.232,84,relax
2qtSizmBpVyaOZMypRdxZv,INEVITABLE,0.000742,0.591,193922,0.77,0.763,8.0,0.609,-10.234,1.0,0.06,129.015,4.0,0.384,40,active
24CoUR3GwPXeWJzGizLzhR,Angie (I’ve Been Lost) [feat. Angie McMahon],0.14,0.72,285093,0.888,0.23,11.0,0.0806,-9.254,1.0,0.0847,131.97,4.0,0.378,61,active
1XrSjpNe49IiygZfzb74pk,What Once Was,0.172,0.526,255067,0.877,0.0108,3.0,0.223,-4.369,0.0,0.033,145.568,3.0,0.436,78,relax
0Nxz7Bf7EZgGVzaH4McTd2,Reflections,0.992,0.361,110868,0.0364,0.932,7.0,0.0955,-27.7,1.0,0.0421,92.626,4.0,0.186,61,relax
7wJaL46QEUIX3Eksc71DNG,pomelo,0.0261,0.732,238546,0.887,0.739,0.0,0.403,-7.028,1.0,0.0809,128.077,4.0,0.792,37,active
2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),0.0635,0.849,242965,0.424,0.0,5.0,0.0834,-9.579,0.0,0.324,145.887,4.0,0.153,85,active
6t8zIOQ4mOqZfzTITYiRKt,Drug Asphyxiation,0.0141,0.447,239784,0.731,0.0,2.0,0.104,-5.969,1.0,0.0677,143.052,4.0,0.499,44,active
7Dk8r4VR5NoveUvTiCKEXC,Pegao,0.162,0.807,160733,0.499,0.0,1.0,0.104,-4.733,0.0,0.0616,90.037,4.0,0.867,70,relax
5ZU8mWLqPz8KqBe6bXqrPe,Made You Look - Joel Corry Remix,0.00336,0.928,183529,0.788,0.0527,11.0,0.0893,-4.93,0.0,0.0738,129.008,4.0,0.46,58,active
1uzWOoJdADfstQuFtQFTUn,Breakfast At Tiffany's,0.11,0.622,257373,0.829,0.0,2.0,0.0954,-5.548,1.0,0.029,110.367,4.0,0.539,75,relax
60QgT3PndeEDhdteZfqXGv,89 Earthquake,0.426,0.38,192306,0.743,0.00601,5.0,0.186,-7.514,0.0,0.0735,134.563,4.0,0.826,55,active
1gISEJnpEP0k0dbF0RI7y2,Try To Be Yourself,0.00543,0.345,276923,0.67,0.0391,7.0,0.0889,-5.72,0.0,0.0372,92.376,1.0,0.0431,4,relax
6UTZE0OPFM4ofNR1IJAAFX,Wake Up,0.12,0.89,289613,0.506,0.0,11.0,0.105,-9.907,0.0,0.0507,127.996,4.0,0.647,54,relax
4Gnbk3CFlF1Qt0nTiz693B,Still Alive - From the Original Motion Picture Scream VI,0.000202,0.533,185310,0.92,0.0,7.0,0.42,-2.634,0.0,0.0743,139.98,4.0,0.622,62,active
5JLxt2KCICrily1GKlmqa8,Draumkennd (Sound Bath),0.979,0.151,151553,0.0363,0.912,1.0,0.0966,-29.713,1.0,0.0601,95.563,5.0,0.0529,54,relax
1snRw3CQImnuTq7UaX6Are,Shape of My Heart,0.975,0.239,344703,0.119,0.828,6.0,0.111,-18.565,0.0,0.0374,128.461,4.0,0.0786,47,relax
3pCxg5ppReywTM8HhQZIP5,Glass Candy,0.00808,0.557,180705,0.564,0.000123,4.0,0.127,-4.222,1.0,0.0381,170.162,4.0,0.347,28,active
7EDmXSg0xZZT3NkcBjijCn,Señorita Revolución,0.000258,0.618,158478,0.838,0.0547,2.0,0.335,-6.061,1.0,0.0405,137.976,4.0,0.774,46,active
4CaGYIrmqCqIJZCw6UzMmR,Lemon.,1.08e-05,0.407,165492,0.932,0.13,4.0,0.17,-4.914,0.0,0.0729,180.005,4.0,0.308,38,active
4amhXX2SeqMjFxNOH93Jqy,Is It You,0.277,0.698,201923,0.66,0.0618,7.0,0.128,-6.961,1.0,0.0374,93.98,4.0,0.285,39,relax
3vl8JYvFMneZNXSGvMjrZI,Inside My Mind,0.00318,0.722,209763,0.929,0.512,9.0,0.0612,-7.789,1.0,0.0614,127.005,4.0,0.315,35,active
6IofZsRQ0fWlKjDHBNBnuH,Cafecito,0.546,0.874,259591,0.608,0.0,5.0,0.091,-8.064,1.0,0.0428,114.969,4.0,0.964,48,relax
1MONUudxAjEk76FJvzGhuD,Like You Do,0.953,0.582,240294,0.199,0.00852,10.0,0.135,-10.045,1.0,0.0321,66.454,4.0,0.0783,73,active
6Md3vLHQqwIBEZPk6QE9bX,Canon and Gigue in D Major: I. Canon,0.817,0.325,187160,0.194,0.00229,1.0,0.165,-16.813,1.0,0.04,76.593,4.0,0.328,10,relax
0AXavmNLkcAphlTGQ8ryS5,visions,0.71,0.834,140039,0.442,0.883,1.0,0.1,-11.008,0.0,0.103,153.684,4.0,0.527,58,active
5Pw4s0mZgN1gzBrme5kdsB,When I'm With You feat. Jasper Tygner,0.145,0.789,382438,0.524,0.894,10.0,0.146,-12.692,0.0,0.11,136.983,4.0,0.342,30,active
4AtAwuCD03LKGSzob85XOW,Aşkımız Olay Olacak,0.0982,0.658,150986,0.87,0.0,8.0,0.468,-6.961,1.0,0.0878,183.712,4.0,0.669,61,relax
2JY7lajdb5QJryQGuK8Tdb,Uçuyorum,0.0594,0.796,176508,0.845,6.93e-05,8.0,0.156,-4.661,1.0,0.0676,115.985,4.0,0.541,40,relax
0oIQl9tFpCiKBRavEIIGzo,"Pelléas et Mélisande, Op. 80: 4. Sicilienne",0.938,0.164,233400,0.0194,0.859,3.0,0.0939,-34.126,1.0,0.0434,101.708,3.0,0.0581,46,relax
1t4SmpsYd5S6XoCQN3p7vv,Eternity,0.993,0.146,169707,0.00223,0.89,6.0,0.109,-38.901,1.0,0.0418,77.586,4.0,0.0397,65,relax
3ElA3Noem40LahcFSBkO3D,Psychopath,0.0449,0.8,107925,0.53,2.53e-06,9.0,0.0245,-6.008,0.0,0.103,89.965,3.0,0.678,61,active
21Ue2abwTWwP5oVMsCHhPD,Do Me Like That,0.0233,0.713,150498,0.85,7.48e-06,8.0,0.143,-4.784,1.0,0.0399,125.966,4.0,0.561,47,relax
3nQbThFvoVnXOS0pHXcnTY,Pure Air & Water,0.000388,0.0979,151579,0.475,0.951,1.0,0.4,-25.738,1.0,0.0837,86.823,4.0,0.0443,59,relax
3YCr7Q8EbWoGLByCTPmxoe,Friends,0.0304,0.78,147401,0.976,0.000886,9.0,0.0919,-4.039,0.0,0.132,126.992,4.0,0.677,62,active
0JzG1wJuB4v9UPkSE7LMXi,Hotel,0.752,0.228,197333,0.427,0.0167,0.0,0.592,-8.739,0.0,0.0363,180.345,4.0,0.192,76,relax
7z8zdcW66DyZ931P6BjnX7,Angels Landing,0.127,0.285,233600,0.812,0.0303,5.0,0.0823,-2.572,0.0,0.0596,149.431,4.0,0.0388,49,active
4VqPOruhp5EdPBeR92t6lQ,Uprising,0.000202,0.602,304840,0.905,0.064,2.0,0.117,-4.046,1.0,0.0775,128.019,4.0,0.411,79,active
5411TEB6tlzvuF5A4oyldr,Francis Forever,0.00262,0.535,149680,0.448,1.94e-05,2.0,0.115,-9.167,1.0,0.0279,101.986,4.0,0.32,79,active
2N9j5SNc6cQMYpUeyXYlBV,ALL CAPS (feat. John the Ghost),0.0108,0.542,184910,0.843,0.0,7.0,0.0956,-5.826,1.0,0.0607,169.036,4.0,0.65,57,active
72McFLiYv16OwoDCr5GZZ3,Gidiyorum,0.54,0.593,190101,0.244,0.000789,9.0,0.116,-13.188,0.0,0.0494,109.999,4.0,0.231,55,active
5j7x0N6j0TH6Tq6RuiKtnj,Serene Lake,0.96,0.0924,156740,0.0428,0.952,1.0,0.0951,-24.346,1.0,0.0519,87.789,4.0,0.0288,59,active
7iCeLjLP4YijDUgGOXv1Bs,Arabacı,0.686,0.707,182360,0.811,0.0,0.0,0.226,-6.142,1.0,0.0313,113.708,4.0,0.97,33,active
